delta	polyakov	permil	freq	lemmas
понудився	почудився	0.24580170684705235	1.0	почудитися
звюриным	звериным	0.24580170684705235	1.0	звериный
разорших	разорих	0.24580170684705235	1.0	разорити
разорших	разорши	0.24580170684705235	1.0	разорити
разорших	разоршии	0.24580170684705235	1.0	разорити
разорших	разорший	0.24580170684705235	1.0	разорити
возжелали	возжелала	0.24580170684705235	1.0	возжелати
возжелали	возжелал	0.24580170684705235	1.0	возжелати
возжелали	возжелати	0.24580170684705235	1.0	возжелати
благолепной	благолепно	0.24580170684705235	1.0	благолепный
благолепной	благолепное	0.24580170684705235	1.0	благолепный
благолепной	благолепный	0.24580170684705235	1.0	благолепный
беззаконниих	беззакониих	0.24580170684705235	1.0	беззаконие
беззаконниих	беззаконнии	0.24580170684705235	1.0	беззаконный
йкос	икос	0.24580170684705235	1.0	икос
угодившее	угодивше	0.24580170684705235	1.0	угодити
угодившее	угодившей	0.24580170684705235	1.0	угодити
аавраамий	авраамий	0.24580170684705235	1.0	авраамий
учивша	учиша	0.24580170684705235	1.0	учити
молили	молил	0.4916034136941047	2.0	молити
молили	молити	0.4916034136941047	2.0	молити
молили	молиши	0.4916034136941047	2.0	молити
чревоугодия	чревоугодию	0.4916034136941047	2.0	чревоугодие
прожив	пожив	0.24580170684705235	1.0	пожити
прожив	просив	0.24580170684705235	1.0	просити
прожив	против	0.24580170684705235	1.0	против
явилась	явилася	0.24580170684705235	1.0	явитися
китийскаго	китейскаго	0.24580170684705235	1.0	китейский
китийскаго	китиейскаго	0.24580170684705235	1.0	китиейский
патрове	патрова	0.24580170684705235	1.0	патров
патрове	патров	0.24580170684705235	1.0	патров
патрове	петрове	0.24580170684705235	1.0	петров
одержатъ	одержати	0.24580170684705235	1.0	одержати
одержатъ	одержат	0.24580170684705235	1.0	одержати
смутное	мутное	0.24580170684705235	1.0	мутный
рожественную	божественную	0.24580170684705235	1.0	божественный
возрасшая	возрастая	0.24580170684705235	1.0	возрастати
возрасшая	возрастшая	0.24580170684705235	1.0	возрасти
благодатные	благодатне	0.24580170684705235	1.0	благодатне
благодатные	благодатное	0.24580170684705235	1.0	благодатный
благодатные	благодатны	0.24580170684705235	1.0	благодатный
благодатные	благодатный	0.24580170684705235	1.0	благодатный
благодатные	благодатным	0.24580170684705235	1.0	благодатный
благодатные	благодатныя	0.24580170684705235	1.0	благодатный
благодатные	благодатных	0.24580170684705235	1.0	благодатный
первопрестольнике	первопрестольника	0.24580170684705235	1.0	первопрестольник
первопрестольнике	первопрестольники	0.24580170684705235	1.0	первопрестольник
первопрестольнике	первопрестольнику	0.24580170684705235	1.0	первопрестольник
первопрестольнике	первопрестольник	0.24580170684705235	1.0	первопрестольник
первопрестольнике	первопрестольниче	0.24580170684705235	1.0	первопрестольник
друй	даруй	0.24580170684705235	1.0	даровати
друй	друг	0.24580170684705235	1.0	друг
вангелия	евангелия	0.24580170684705235	1.0	евангелие
иреподобныя	преподобныя	0.24580170684705235	1.0	преподобный
священнострадальче	священнострадальне	0.4916034136941047	2.0	священнострадальный
давидским	давидски	0.4916034136941047	2.0	давидский
давидским	давидскими	0.4916034136941047	2.0	давидский
удивлявши	удивляеши	0.24580170684705235	1.0	удивляти
заимствовавшая	взаимствовавшая	0.24580170684705235	1.0	взаимствовати
болезнену	болезненну	0.24580170684705235	1.0	болезненный
болезнену	болезнено	0.24580170684705235	1.0	болезненный
болезнену	болезнен	0.24580170684705235	1.0	болезненный
болезнену	болезнены	0.24580170684705235	1.0	болезненный
воистиину	воистинну	0.4916034136941047	2.0	воистинну
воистиину	воистину	0.4916034136941047	2.0	воистинну
изходящий	исходящий	0.24580170684705235	1.0	исходити
крылатии	крилатии	0.24580170684705235	1.0	крилатый
приближался	приближайся	0.4916034136941047	2.0	приближатися
приближался	приближатся	0.4916034136941047	2.0	приближитися
приближался	приближахся	0.4916034136941047	2.0	приближатися
приближался	приближаюся	0.4916034136941047	2.0	приближатися
приближался	приближаяся	0.4916034136941047	2.0	приближатися
приближался	приближился	0.4916034136941047	2.0	приближитися
свирепейших	свирепейшии	0.24580170684705235	1.0	свирепый
свирепейших	свирепейший	0.24580170684705235	1.0	свирепый
свирепейших	свирепейшия	0.24580170684705235	1.0	свирепый
